merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype,n_deviant_signals,deviant_features,deviant_signal_groups,predicted_drift_ms,z_txn_count,baseline_mean_txn_count,baseline_std_txn_count,baseline_days_txn_count,z_txn_volume,baseline_mean_txn_volume,baseline_std_txn_volume,baseline_days_txn_volume,z_refund_rate,baseline_mean_refund_rate,baseline_std_refund_rate,baseline_days_refund_rate,z_dispute_rate,baseline_mean_dispute_rate,baseline_std_dispute_rate,baseline_days_dispute_rate,z_category_entropy,baseline_mean_category_entropy,baseline_std_category_entropy,baseline_days_category_entropy,z_geo_entropy,baseline_mean_geo_entropy,baseline_std_geo_entropy,baseline_days_geo_entropy,predicted_drift_static
M0001,62,97,57871.04,596.61,0.0813747088361634,0.0052723268730079,1.4004,1.4439,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.15370127498942945,98.11666666666666,7.265175039982309,60.0,0.6533852658002819,54529.59066666666,5114.0567567599655,60.0,1.8420279388373466,0.07040080404444697,0.005957512674125321,60.0,-1.4857257387106324,0.007105930556280469,0.0012341468115534145,60.0,0.8642135207514046,1.30266,0.1130970502694965,60.0,0.3585463030432293,1.3894666666666666,0.15181674687849284,60.0,0
M0001,63,98,56710.54,578.68,0.0645079326178778,0.0058100624883395,1.2758,1.2707,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.02769171892668738,98.2,7.22237577701457,60.0,0.4166341064091259,54572.62783333333,5131.390190526755,60.0,-0.9890642126167472,0.07040140303372729,0.005958632756772441,60.0,-1.0074003098391762,0.00707601149629643,0.0012566494129419407,60.0,-0.23328483402040068,1.3020283333333333,0.1124305120110793,60.0,-0.8063284203723952,1.3924933333333334,0.15104680705299253,60.0,0
M0001,64,91,54971.55,604.08,0.0621187575232552,0.0070020808260065,1.1741,1.4009,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.9896552486621666,98.03333333333333,7.106851949546184,60.0,0.08792190736234902,54523.511000000006,5095.874434951826,60.0,-1.370704991675359,0.07034252941630345,0.00599966582378653,60.0,-0.05409073553150004,0.007070325306356934,0.001261666710202002,60.0,-1.175381684168961,1.3041616666666667,0.11065483529175905,60.0,0.0761446078494215,1.3893566666666668,0.15159751503560917,60.0,0
M0001,65,95,54206.67,570.6,0.068221400962489,0.0059932018910304,1.1891,1.5161,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.3971862658694832,97.83333333333333,7.133512854808459,60.0,-0.0588450518401141,54506.341,5092.543733570463,60.0,-0.30417688309263896,0.07001832003969254,0.0059074807359909285,60.0,-0.8938389394753832,0.007099967974088828,0.0012382164550897926,60.0,-1.00503321210542,1.30151,0.11184705007361388,60.0,0.8387402949887695,1.388995,0.15154273707775293,60.0,0
M0001,66,90,48660.46,540.67,0.0618213524135347,0.0085288353324914,1.3367,1.2705,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.0896704220344786,97.78333333333333,7.142832526188415,60.0,-1.148674197997053,54509.81083333333,5092.262752600226,60.0,-1.3891918783852264,0.0700248559002518,0.005905234269187288,60.0,1.2204089358298333,0.0070463607212459135,0.0012147359526153072,60.0,0.3144347488720415,1.3015416666666666,0.11181440174616644,60.0,-0.8096585941269928,1.3931833333333334,0.1515247713335467,60.0,0
M0001,67,96,56507.52,588.62,0.0671954212253221,0.0071356325042335,1.4172,1.6945,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.23595532784282033,97.7,7.2047536096851506,60.0,0.40347568937726663,54431.16416666666,5146.173333362485,60.0,-0.4491301120824662,0.06988996675726429,0.00599947645337892,60.0,0.03292512094946698,0.007095666192075256,0.0012138546801265583,60.0,1.0294980328609067,1.3019966666666667,0.11190243172509122,60.0,1.9923877459263992,1.3938233333333334,0.15091272634125796,60.0,0
M0001,68,91,44420.24,488.13,0.0513193355145441,0.0075373152511763,1.3333,1.0299,apparel,jaipur,0,0,none,normal,1,['refund_rate'],['refund'],0,-0.9749123144642649,97.86666666666666,7.043368480210489,60.0,-1.9650520296636549,54515.94816666666,5137.628935145641,60.0,-3.0802319932012217,0.06981204258552037,0.006003673460893178,60.0,0.3558058234547655,0.007106325692185623,0.0012113055227874032,60.0,0.269192293147624,1.3029733333333333,0.11265800484873313,60.0,-2.397973814769277,1.4010466666666666,0.1547751123806065,60.0,0
M0001,69,95,49767.26,523.87,0.0730557556678116,0.0066558159532787,1.528,1.1124,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.3729601179080384,97.61666666666666,7.015942297915771,60.0,-0.8662153838150076,54358.254,5300.060568977922,60.0,0.5405902256261031,0.0695739831373194,0.006440687170138278,60.0,-0.40446707418068756,0.0071392812584807445,0.0011953143681259612,60.0,1.9914026304973838,1.3035183333333333,0.11272540430992546,60.0,-1.7396566211169966,1.3938649999999997,0.16179342324422444,60.0,0
M0001,70,104,60339.13,580.18,0.067847700038156,0.0089114967749362,1.5102,1.3538,apparel,jaipur,0,0,none,normal,0,[],[],0,0.9369158676045168,97.46666666666667,6.973233733395503,60.0,1.1336792614924436,54293.879166666666,5332.4172353430895,60.0,-0.2778484351363774,0.06964144496128079,0.006455839573990597,60.0,1.5047740740857758,0.00711767764975057,0.001192085347613038,60.0,1.7395693231609004,1.308135,0.11615806125669995,60.0,-0.19765973277928664,1.3862400000000001,0.164120428292918,60.0,0
M0001,71,104,54056.73,519.78,0.0736711177164004,0.0069420780970629,1.3013,1.3531,apparel,jaipur,0,0,none,normal,0,[],[],0,0.9325693546187229,97.48333333333333,6.987862762583462,60.0,-0.04914560315835517,54320.08,5358.566851879746,60.0,0.6584866489970239,0.06947611676858317,0.0063706697078928795,60.0,-0.16418275003740335,0.007141318424842579,0.0012135277776397892,60.0,-0.10154634142143876,1.3132983333333332,0.11815623453668032,60.0,-0.20247620578934322,1.3863266666666665,0.16410158683650772,60.0,0
M0001,72,91,50540.54,555.39,0.0743834959292694,0.0065665412186236,1.4398,1.354,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.9377781547392525,97.6,7.037911862891615,60.0,-0.6968274011067226,54263.63566666667,5342.923743747065,60.0,0.7701473604277116,0.06947679395694235,0.006371120936650421,60.0,-0.45622900380406733,0.007112867874428445,0.0011974833937551924,60.0,1.0752388284782446,1.3127733333333333,0.11813809481419482,60.0,-0.19129191799389075,1.3853966666666666,0.16412960357096334,60.0,0
M0001,73,102,63931.03,626.77,0.0785801753748226,0.0081050824795532,1.3234,1.3577,apparel,jaipur,0,0,none,normal,0,[],[],0,0.7019364579125983,97.23333333333333,6.7907381258435615,60.0,1.8863548793114169,54054.33583333334,5235.862177890932,60.0,1.4170918227733111,0.06951784195172257,0.006395022028540569,60.0,0.8548882475069135,0.007086396951220463,0.0011916008101684656,60.0,0.07906858119474675,1.313985,0.11907384523330079,60.0,-0.16023782096119293,1.3839833333333333,0.16402702667617305,60.0,0
M0001,74,97,49743.68,512.82,0.0565987386235863,0.0064677207397889,1.3743,1.1091,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.04890168542977659,97.33333333333333,6.816397643635398,60.0,-0.8202676761101002,54102.20183333333,5313.536008150967,60.0,-2.053030121565301,0.06979155889162231,0.006426023724375433,60.0,-0.5311753395568919,0.007104487362020616,0.0011987879986350815,60.0,0.48944067944909114,1.318535,0.11393617723555081,60.0,-1.6715327462945628,1.3806383333333334,0.1624487069937917,60.0,0
M0001,75,94,49242.69,523.86,0.0663335443367323,0.0067125838787339,1.141,1.643,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.4746560116079948,97.2,6.741724368262703,60.0,-0.8890356930909732,53979.412333333334,5327.932691728984,60.0,-0.4812360499070561,0.06952769580940105,0.006637390264685384,60.0,-0.3387680615425354,0.007115576056464281,0.0011895813787622417,60.0,-1.5589542340143394,1.3187933333333333,0.11404653802793924,60.0,1.6586086130154813,1.3722349999999999,0.16324827802969624,60.0,0
M0001,76,98,53584.61,546.78,0.0637964382039446,0.0070633399379707,1.1762,1.4042,apparel,jaipur,0,0,none,normal,0,[],[],0,0.11866400290199818,97.2,6.741724368262703,60.0,-0.05250626343677645,53865.804000000004,5355.437267757453,60.0,-0.8659172550081147,0.06953870883333636,0.006631431116750245,60.0,-0.053531600007226204,0.007126643926567334,0.0011825536428593329,60.0,-1.219466383688555,1.317355,0.11575144824660484,60.0,0.1649897836451014,1.376655,0.1669497310163771,60.0,0
M0001,77,95,56137.38,590.92,0.0755910834122895,0.0084391176441634,1.2361,1.3918,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.32181800555720763,97.16666666666667,6.732583725125089,60.0,0.43364946921945263,53819.3465,5345.4083644385455,60.0,0.9487310585067695,0.06932442374865114,0.006605306748892152,60.0,1.1360358274497064,0.007106538931174097,0.001173007647109877,60.0,-0.6674086795528765,1.3141716666666665,0.11697730200178073,60.0,0.06327804463406658,1.3814583333333335,0.16343214659162994,60.0,0
M0001,78,96,57158.68,595.4,0.0748168437539876,0.0068808057241249,1.3097,1.3238,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.15224587760533337,97.01666666666667,6.677794385357141,60.0,0.6264467818210598,53812.220166666666,5341.969869499988,60.0,0.8009061833991903,0.06951789055385221,0.006616197140151517,60.0,-0.20617671726606804,0.0071251852701787735,0.0011852916725728308,60.0,-0.06326509946704277,1.31686,0.11317456323181399,60.0,-0.3408186786824919,1.3790816666666668,0.16220257316990336,60.0,0
M0001,79,93,46498.73,499.99,0.0801307140525405,0.0057596781108387,1.2924,1.3732,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.5907313576304313,96.93333333333334,6.65841296983269,60.0,-1.369172518650607,53792.56566666667,5327.185265049822,60.0,1.5910062338031858,0.06956184245337069,0.006642885096625732,60.0,-1.160352330618989,0.0071319773976255526,0.00118265741411042,60.0,-0.2211218292724399,1.3174,0.11305984615927674,60.0,0.015369877279209139,1.3708666666666667,0.15181209914340713,60.0,0
M0001,80,97,55180.45,568.87,0.070855901414562,0.0074702368334814,1.2896,1.5762,apparel,jaipur,0,0,none,normal,0,[],[],0,0.010012395892040631,96.93333333333334,6.65841296983269,60.0,0.2755413140311218,53690.303,5408.071037331586,60.0,0.1463376894578099,0.06987708244205616,0.006688768806808529,60.0,0.31736924021505813,0.007092961542385425,0.0011887582137459923,60.0,-0.23100650873040543,1.3156066666666666,0.11257980049825096,60.0,1.3465587921611846,1.3723549999999998,0.15138217594854173,60.0,0
M0001,81,115,63026.98,548.06,0.0620723664456301,0.0060428660059164,1.2759,1.2887,apparel,jaipur,0,0,none,normal,1,['txn_count'],['volume'],0,2.7103871024839234,96.98333333333333,6.647266971627545,60.0,1.7164486723077712,53778.41066666667,5388.200347930358,60.0,-1.166159609716944,0.06973164828413111,0.006567953284165033,60.0,-0.8787041513550712,0.007078463834320443,0.0011785511958797756,60.0,-0.3471824130083258,1.3150000000000002,0.11262091204793394,60.0,-0.56081643039404,1.3747749999999999,0.1534815945736861,60.0,0
M0001,82,80,43597.32,544.97,0.0652531793702551,0.0082373876677285,1.283,1.2496,apparel,jaipur,0,0,none,normal,0,[],[],0,-2.461080183490765,97.31666666666666,7.036205802163228,60.0,-1.8870593980561823,53982.56850000001,5503.40307819543,60.0,-0.6429465662598108,0.06944414025987279,0.006518365770265504,60.0,0.9853183380357516,0.007071046695567995,0.0011837199483018097,60.0,-0.31339351099878054,1.31748,0.11002142287539014,60.0,-0.8145645230927114,1.3746683333333332,0.15354011841625245,60.0,0
M0001,83,87,48896.61,562.03,0.0642916169188697,0.0082141402655444,1.3457,1.0741,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.3715546262881455,97.1,7.363906479856179,60.0,-0.8972549861674735,53920.83616666667,5599.552238909365,60.0,-0.8051928801497433,0.06949930109879894,0.006467623234523334,60.0,0.9511398686170117,0.007081180537213541,0.0011911599604989955,60.0,0.2579613109724269,1.3173066666666666,0.1100681851332667,60.0,-1.935997788952337,1.37295,0.15436484571695827,60.0,0
M0001,84,90,45088.03,500.98,0.0641225688391067,0.0089657650238472,1.4044,1.5399,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.0190289177758738,97.23333333333333,7.09826110638819,60.0,-1.6223755736487542,53999.3445,5492.756821996698,60.0,-0.823177880641816,0.06946501227242634,0.006490023066647797,60.0,1.571598032328658,0.007086656572282362,0.001195667348081709,60.0,0.776570401876712,1.31966,0.10912082123553986,60.0,1.0845552054345315,1.3733316666666666,0.15358216206854786,60.0,0
M0001,85,88,47868.15,543.96,0.0656034118577548,0.0070436501487757,1.3672,1.3841,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.3430468205269657,97.33333333333333,6.949373015656482,60.0,-1.13068813475486,54025.45483333334,5445.626113931297,60.0,-0.6181920234745999,0.06954981842314766,0.006383787586277399,60.0,-0.0893876301394724,0.007150237119456058,0.0011924129828036509,60.0,0.40135002402594794,1.3255783333333333,0.10370415890139764,60.0,0.046511872853196475,1.3768933333333335,0.15494251735277767,60.0,0
M0001,86,103,56166.53,545.31,0.0763276044589613,0.0063151523431319,1.2568,1.4013,apparel,jaipur,0,0,none,normal,0,[],[],0,0.8247025980143028,97.18333333333334,7.053047584270839,60.0,0.40924165315412514,53914.5575,5502.793966947146,60.0,1.060954219535744,0.0695725186843772,0.006366990818454001,60.0,-0.6919854993430453,0.0071385649786076585,0.001189927587005056,60.0,-0.7337386128531556,1.32995,0.09969490322385377,60.0,0.14903789817619437,1.3782533333333333,0.15463628344664804,60.0,0
M0001,87,79,43731.34,553.56,0.0808296634737914,0.0077553018340685,1.1857,1.3409,apparel,jaipur,0,0,none,normal,1,['txn_count'],['volume'],0,-2.5905060592758424,97.13333333333334,6.999919289284498,60.0,-1.8503430372219032,53906.69283333333,5499.171034042725,60.0,1.7374737329023004,0.06966628541623436,0.006425062921043175,60.0,0.5157831405841213,0.007143860845792696,0.0011854613696433568,60.0,-1.4302445622682192,1.32635,0.09833982502750695,60.0,-0.22615293620260965,1.3754016666666666,0.15255900385815344,60.0,0
M0001,88,97,47958.77,494.42,0.0624248080260346,0.0068038391584219,1.3388,1.4355,apparel,jaipur,0,0,none,normal,0,[],[],0,0.03169929374519083,96.76666666666667,7.360836970342085,60.0,-1.0170886917473874,53700.79083333334,5645.545840715609,60.0,-1.124740351113714,0.06968304165234189,0.006453252627702215,60.0,-0.3223099246801842,0.00718068102445527,0.001169191008956041,60.0,0.1297272229062192,1.3259783333333333,0.0988355903982899,60.0,0.38340761843928645,1.3775666666666668,0.15110115330821747,60.0,0
M0001,89,93,50865.32,546.94,0.0589903422743172,0.0081234179506672,1.3059,1.3968,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.5057597196011336,96.71666666666667,7.34868065333042,60.0,-0.4701336406360212,53525.23816666667,5657.791608080193,60.0,-1.6171886779092914,0.06952292023082338,0.006512893702745147,60.0,0.8215993515293096,0.007164265239675348,0.0011674214557332644,60.0,-0.1887361615010111,1.3243566666666666,0.0977908341458332,60.0,0.1461942469081162,1.3750466666666665,0.14879746497141977,60.0,0
M0001,90,97,61324.49,632.21,0.0741675978185975,0.0058251000446136,1.4144,1.2071,apparel,jaipur,0,0,none,normal,0,[],[],0,0.04301878797705636,96.68333333333334,7.361124791232005,60.0,1.3857215194626096,53470.8215,5667.566238738716,60.0,0.713016110381642,0.06947947889454667,0.006575053292332357,60.0,-1.1577442689891562,0.007143963639673738,0.0011391665935100313,60.0,0.9414062471420958,1.3227900000000001,0.0973118675153346,60.0,-1.1313549520063442,1.3711483333333332,0.14500164872431054,60.0,0
M0001,91,100,57782.68,577.83,0.0676679268107146,0.0089448705334472,1.2512,1.4264,apparel,jaipur,0,0,none,normal,0,[],[],0,0.4344503636426174,96.85,7.2505405993657375,60.0,0.7169641388408826,53679.39483333333,5723.138640240024,60.0,-0.28019414905985973,0.06951585069705857,0.0065951551541827075,60.0,1.64977373377306,0.007090427018786355,0.0011240593038293208,60.0,-0.8157676124213169,1.3278433333333333,0.09395241017946841,60.0,0.41575440360732474,1.3660066666666668,0.1452620412660112,60.0,0
M0001,92,112,63155.22,563.89,0.0572029328395347,0.0094843795362457,1.3504,1.3782,apparel,jaipur,0,0,none,normal,0,[],[],0,2.10593964308637,96.8,7.217680739284421,60.0,1.6501673150517826,53694.7405,5733.042591322402,60.0,-1.8597987213634999,0.06938137350949526,0.006548257362512873,60.0,2.1245474383284453,0.007166749634183014,0.001090881690966691,60.0,0.26699007076070824,1.3253183333333334,0.0939423200091448,60.0,0.07134707520744833,1.3678316666666668,0.14532247191894565,60.0,0
M0001,93,87,50524.01,580.74,0.0727998145013545,0.0075268070326529,1.3551,1.4267,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.3399569683650723,97.01666666666667,7.475364435686577,60.0,-0.55464740827532,53738.8555,5796.196740550146,60.0,0.5298561257238756,0.06923978064421903,0.0067188689236570625,60.0,0.28037509443632835,0.007209852701302241,0.0011304653574450696,60.0,0.3006505873991737,1.3270000000000002,0.09346397837796813,60.0,0.38643466094208195,1.3716466666666667,0.14246479132881065,60.0,0
M0001,94,85,43521.59,512.02,0.0738319829167509,0.0062079946692084,1.259,1.405,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.5576577175269701,96.75,7.543377385023327,60.0,-1.7467965205381706,53595.666666666664,5767.1723914145105,60.0,0.6669523440219213,0.06934797869104786,0.006723125371541778,60.0,-0.8814204075581081,0.007191079306321211,0.001115341361151773,60.0,-0.7690536826856518,1.3296733333333333,0.09189648905461502,60.0,0.22531851168589342,1.372865,0.14262032781752973,60.0,0
M0001,95,106,64550.3,608.97,0.0618480662236251,0.0068651659967044,1.2442,1.2566,apparel,jaipur,0,0,none,normal,0,[],[],0,1.3156425763754334,96.28333333333333,7.3854911973401425,60.0,2.0825538112026667,53147.415499999996,5475.4333062898795,60.0,-1.1773841087678958,0.06960620723198106,0.006589303312811545,60.0,-0.2668894232833945,0.007163847825574915,0.0011191220138887334,60.0,-0.9150267398465504,1.3286916666666668,0.09233792083588298,60.0,-0.8201425490488294,1.37361,0.1426703200994801,60.0,0
M0001,96,98,53564.15,546.57,0.075845849805827,0.0067840361056943,1.2423,1.4148,apparel,jaipur,0,0,none,normal,0,[],[],0,0.21379605227195816,96.4,7.483767744994293,60.0,0.04205651131788348,53325.709833333334,5669.518445417903,60.0,0.9794724888096092,0.06937103322757653,0.006610513977906173,60.0,-0.319200382452348,0.0071373052966263815,0.0011067317282579371,60.0,-0.9330312093943286,1.3285616666666666,0.09245314175788708,60.0,0.29341161811344163,1.37278,0.14321177964995915,60.0,0
M0001,97,98,56388.0,575.39,0.0682665980357955,0.0078321826465506,1.4292,1.5421,apparel,jaipur,0,0,none,normal,0,[],[],0,0.2029502247809288,96.48333333333333,7.473096757117692,60.0,0.5332859225863876,53369.01183333333,5661.106057375104,60.0,-0.15757753403181377,0.06929075366739293,0.006499375928745377,60.0,0.6263740333527433,0.007139480038803342,0.001105892918388527,60.0,1.089930829392594,1.3279216666666664,0.09292179889046247,60.0,1.1707695815306147,1.3746900000000002,0.14299141576699922,60.0,0
M0001,98,87,50879.86,584.83,0.0708690531411085,0.0060626976585586,1.2752,1.2082,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.3323065236120435,96.71666666666667,7.2931164821768,60.0,-0.47444986135698125,53536.05383333333,5598.471091837419,60.0,0.22353422889902128,0.06944895445109849,0.0063529361789667,60.0,-0.9832283483016601,0.007153410945366003,0.001109318388440898,60.0,-0.5655004135525222,1.3268283333333335,0.09129672073800969,60.0,-1.1708859837616323,1.3775266666666668,0.1446141375120758,60.0,0
M0001,99,110,52507.25,477.34,0.0738659529981652,0.0069312934354908,1.4802,1.4924,apparel,jaipur,0,0,none,normal,0,[],[],0,1.8322156313979603,96.48333333333333,7.37722483917114,60.0,-0.1643062976163722,53424.644166666665,5583.438857642739,60.0,0.6882293858946105,0.06949335311237988,0.006353404802820941,60.0,-0.16931719977749413,0.00711940201174464,0.0011109832698688632,60.0,1.7107662609777132,1.324641666666667,0.09092903974177659,60.0,0.836166259368494,1.3717316666666666,0.14431141173343554,60.0,0
M0001,100,101,57833.15,572.61,0.0610292863867775,0.0077000955722533,1.3499,1.2756,apparel,jaipur,0,0,none,normal,0,[],[],0,0.5612390626554609,96.75,7.572530642987394,60.0,0.7884547508775824,53432.08383333333,5581.888068742187,60.0,-1.3339732277545575,0.06952997993458165,0.00637246188374646,60.0,0.5097614138660971,0.007150614148940583,0.0010779188231321351,60.0,0.2855931598006427,1.3241816666666668,0.09005234352001246,60.0,-0.6643313286973682,1.3709016666666665,0.14345502394646278,60.0,0
M0001,101,83,45200.05,544.58,0.0756388463743823,0.0051764372748156,1.4988,1.5586,apparel,jaipur,0,0,none,normal,0,[],[],0,-1.817988710343219,96.8,7.590806214299696,60.0,-1.476560646695769,53479.75283333334,5607.424830034285,60.0,0.9849850756114754,0.06930465644290891,0.006430747113138892,60.0,-1.833256114550955,0.0071441136376814655,0.0010733232237699838,60.0,1.9350211726699997,1.3262550000000002,0.0891695669468655,60.0,1.3388992063044534,1.3671766666666665,0.1429706825069292,60.0,0
M0001,102,96,50532.58,526.38,0.074656325136894,0.0057412138469583,1.4556,1.4815,apparel,jaipur,0,0,none,normal,0,[],[],0,-0.05816997613421148,96.45,7.735949537984159,60.0,-0.4787351144717082,53233.362,5641.495512566182,60.0,0.831847049073003,0.06930589848847317,0.006431983685442253,60.0,-1.2661556670899867,0.00712820830668544,0.001095437548303107,60.0,1.4155733131546648,1.3272,0.0907052985576955,60.0,0.7825336570668885,1.3685083333333334,0.14439208543461848,60.0,0
